Nostrum Laborat
Northstar Rx Ll
Major Pharmaceu
Eywa Pharma Inc
Apotex Corp
AHP
Shire US Inc.
Oceanside Pharm
Northstar Rx Ll
Lupin Pharmaceu
Edenbridge Phar
Aurobindo Pharm
Amerigen Pharma
Alvogen Inc
Westminster Pha
Sun Pharmaceuti
Sun Pharma Glob
Sky Pharmaceuti
Sciegen Pharmac
Mylan
Mayne Pharma In
Major Pharmaceu
"Gsms, Inc."
Avkare
Actavis/Teva
AHP
Sun Pharmaceuti
Mylan Instituti
Mylan
Bluepoint Labor
Accord Healthca
AHP
Wockhardt USA L
Sun Pharma Glob
Sandoz
Mylan
Breckenridge
"Biocomp Pharma,"
Foxland Pharmac
Auromedics Phar
App/Fresenius K
Teva Parenteral
Meitheal Pharma
Ingenus Pharmac
Accord Healthca
Hospira/Pfizer
Bausch Health U
Bausch Health U
Bausch Health U
Pfizer/Viatris
Pfizer US Pharm
Pfizer/Viatris
Facet Technolog
Facet Technolog
Future Diagnost
Future Diagnost
Future Diagnost
Wallace/Mylan
Vensun/Strides
Wilshire Pharma
Pd-Rx Pharm
Northstar Rx Ll
Oxford Pharmace
Sciegen Pharmac
Rising Pharm
Carlsbad Tech
Ingenus Pharmac
Method Pharmace
Nostrum Laborat
Aurobindo Pharm
Actavis/Teva
Ingenus Pharmac
Leadiant Biosci
Leadiant Biosci
Leadiant Biosci*
"Cmp Pharma, Inc"
Sandoz
Actavis/Teva
Zydus Pharmaceu
Marlex Pharm.
Mylan
Bluepoint Labor
Mylan Instituti
Glenmark Pharma
Legacy Pharmace
Sandoz
Major Pharmaceu
Bayshore Pharma
Teva USA
Dr.Reddy'S Lab
Aurobindo Pharm
Aphena Pharma S
AHP
"Gsms, Inc."
Advagen Pharma
Sun Pharmaceuti
Northstar Rx Ll
Apotex Corp
Ani Pharmaceuti
"Almaject, Inc"
Alvogen Inc
Athenex Pharmac
Sandoz
Fosun Pharma Us
Fresenius Kabi
Boehringer Ing.
Boehringer Ing.
Boehringer Ing.
Boehringer Ing.
Pharmaci/Pfizer
Gilead Sciences
Zylera/Cerecor
West-Ward/Hikma
Carlsbad Tech
Teva USA
West-Ward/Hikma
Teva USA
Northstar Rx Ll
Rising Pharm
Aurobindo Pharm
Lupin Pharmaceu
Sandoz
"West-Ward,Inc./"
West-Ward/Hikma
WG Critical Car
Sagent/Premierp
Sagent Pharmace
Hospira/Pfizer*
App/Fresenius K
Apotex Corp
Samson Medical
B.Braun
B.Braun
Baxter Healthca
Baxter Healthca
Sandoz
Northstar Rx Ll
Rising Pharm
Teva USA
Ascend Laborato
Lupin Pharmaceu
Bluepoint Labor
Aurobindo Pharm
Baxter Healthca
Samson Medical
Sandoz
WG Critical Car
Sagent Pharmace
Piramal Critica
Sagent/Premierp
Hospira/Pfizer
Fresenius Kabi
Meitheal Pharma
Apotex Corp
Apotex/Novaplus
B.Braun
Northstar Rx Ll
Lupin Pharmaceu
Dr.Reddy'S Lab
Ascend Laborato
Aurobindo Pharm
Fresenius Kabi
WG Critical Car
West-Ward/Hikma
Sagent Pharmace
App/Premierpro
App/Fresenius K
B.Braun
B.Braun
Rising Pharm
Aurobindo Pharm
Northstar Rx Ll
Sandoz
Teva USA
Rising Pharm
Northstar Rx Ll
Aurobindo Pharm
Lupin Pharmaceu
WG Critical Car
Sagent Pharmace
Sagent/Premierp
B.Braun
Baxter Healthca
B.Braun
Wockhardt USA L
West-Ward/Hikma
Sandoz
WG Critical Car
Sagent/Premierp
Lupin Pharmaceu
Hospira/Pfizer*
Piramal Critica
"Civica, Inc."
Cephazone Pharm*
App/Fresenius K
Apotex Corp
Hospira-Novaplu*
Sagent Pharmace
Wockhardt USA L
Rising Pharm
Northstar Rx Ll
Lupin Pharmaceu
"Gsms, Inc."
Aurobindo Pharm
Ascend Laborato
AHP
West-Ward/Hikma*
Sagent Pharmace*
Pfizer/Viatris
Westminster Pha
Vitruvias Thera
Torrent Pharmac
Sciegen Pharmac
Radha Pharmaceu
Nivagen Pharmac
Mylan Instituti
Teva USA
Mylan
"Micro Labs USA,"
Medstone Pharma
Northstar Rx Ll
Major Pharmaceu
Macleods Pharma
Sydon Labs LLC
Lupin Pharmaceu
"Gsms, Inc."
Greenstone LLC.
Epic Pharma LLC
"Cipla USA, Inc."
Avpak
Aurobindo Pharm
Apotex Corp
Alembic Pharmac
Actavis/Teva
AHP
Merck Sharp & D
Merck Sharp & D
Forest/Allergan
"Genentech, Inc."
Pfizer US Pharm
Medimetriks Pha
Centurion Labs
Centurion Labs
West-Ward/Hikma
Teva USA
TWI Pharmaceuti
Sun Pharmaceuti
Lupin Pharmaceu
Avkare
Aurobindo Pharm
Bi-Coastal Phar
Ascend Laborato
Avpak
AHP
Carlsbad Tech
Sun Pharma Glob
Cequr Corporati
Cequr Corporati
Genzyme
Pfizer US Pharm
Genzyme
Torrent Pharmac
Taro Pharm USA
Silarx/Lannett
Perrigo/Padagis
Breckenridge
West-Ward/Hikma
Rising Pharm
Ranbaxy/Sun Pha
Lupin Pharmaceu
Pfizer US Pharm
Glenmark Pharma
"Afaxys, Inc."
Recordati Rare
"Retrophin, Inc."
Manchester Phar
Teva USA
Solco Healthcar
Mylan Instituti
Epic Pharma LLC
Mylan
Sunrise Pharmac
Eci Pharmaceuti
Cameron Pharmac
Ascend Laborato
"Xiromed, LLC"
Xttrium Labs.
Pharm Assoc Inc
Major Pharmaceu
Dash Pharmaceut
Rising Pharm
Mylan Instituti
Major Pharmaceu
Lannett Co. Inc
Glenmark Pharma
Auromedics Phar
Arbor Pharmaceu
Amneal Pharmace
AHP
Zydus Pharmaceu
West-Ward/Hikma
Upsher-Smith La
Upsher Smith La
Sun Pharmaceuti
Sandoz
Northstar Rx Ll
Zydus Pharmaceu
Vistapharm
Unichem Pharmac
Sun Pharmaceuti
Rising Pharm
Northstar Rx Ll
Nivagen Pharmac
Mylan Instituti
Mylan
Major Pharmaceu
Dr.Reddy'S Lab
Avpak
Ascend Laborato
Amneal Pharmace
Ajanta Pharma L
"Trupharma, LLC."
Trigen Laborato
"Solubiomix, LLC"
Par Pharm.
Novitium Pharma
"Mikart, Inc"
Mayne Pharma In
Axis Pharmaceut
Actavis/Teva
Aurobindo Pharm
Cameron Pharmac
Cintex Services
Glenmark Pharma
Manchester Phar
Zydus Pharmaceu
Upsher-Smith La
Tagi Pharma
Sandoz
Par Pharm.
Ani Pharmaceuti
Ascend Laborato
Ajanta Pharma L
Zydus Pharmaceu
Sandoz
Tagi Pharma
Par Pharm.
Fresenius Kabi
Fresenius Kabi
Eli Lilly & Co.
Medimetriks Pha
Teligent Pharma
Taro Pharm USA
Perrigo/Padagis
Hi-Tech/Akorn C
Glenmark Pharma
Fougera/Sandoz
Alvogen Inc
Cosette Pharmac
Actavis/Teva
Acella Pharmace
Taro Pharm USA
Perrigo/Padagis
Leading Pharma
Glenmark Pharma
Fougera
Cosette Pharmac
Acella Pharmace
Mylan Instituti
Avet Pharmaceut
West-Ward/Hikma
Teva USA
Slate Run Pharm
Sandoz
Roxane/West-War
Apotex Corp
Novartis
Alcon/Novartis
Mylan Specialty
Teva USA
Mylan
Pharm Assoc Inc
Hi-Tech/Akorn C
UCB Pharma
Sun Pharma Glob
Strides Pharma
Slate Run Pharm
Northstar Rx Ll
Mylan
Major Pharmaceu
Exelan Pharmace
Dr.Reddy'S Lab
"Cipla USA, Inc."
Camber Pharmace
Avkare
Aurobindo Pharm
Ascend Laborato
Aci Healthcare
Accord Healthca
AHP
Teva Specialty
Viropharma Biol
Heron Therapeut
"Bayer,Pharm Div"
"Bayer,Pharm Div"
Alcon/Novartis
Novartis
Alcon/Novartis
Yiling Pharmace
West-Ward/Hikma
Sandoz
Rising Pharm*
Pd-Rx Pharm
Northstar Rx Ll
Mylan
Proficient Rx L
Method Pharmace
Mckesson Packag
Major Pharmaceu
Leading Pharma
Xspire Pharma
Dr.Reddy'S Lab
Chartwell Rx Ll
Carlsbad Tech
Aurobindo Pharm
Altaire Pharm
Akorn Inc.
Actavis/Teva
AHP
Wilshire Pharma
Sagent Pharmace
Hospira/Pfizer
Claris/Baxter
Sandoz
Dr.Reddy'S Lab
West-Ward/Hikma
Teva Parenteral
Bluepoint Labor
App/Fresenius K
Accord Healthca
Torrent Pharmac
Silarx/Lannett
Sandoz
Mylan
Major Pharmaceu
Legacy Pharmace
Roxane/West-War
International L
"Gsms, Inc."
Exelan Pharmace
Epic Pharma LLC
Dr.Reddy'S Lab
"Cipla USA, Inc."
Caraco/Sun Phar
Caraco Pharm
Camber Pharmace
Aurobindo Pharm
Amneal Pharmace
AHP
Mission Pharm.
Teva USA
Organon LLC
Merck Sharp & D
Organon LLC
Merck Sharp & D
Strides Pharma
Sandoz
Rising Pharm
Major Pharmaceu
Lannett Co. Inc
Chartwell Rx Ll
Aurobindo Pharm
Mayne Pharma In
Lannett Co. Inc
Actavis/Teva
Teva USA
Ayurax
Ferring Ph Inc
Pharmaci/Pfizer
Pharmaci/Pfizer
Pharmaci/Pfizer*
Pharmaci/Pfizer
Perrigo Diabete
Perrigo Diabete
"Bayer,Pharm Div"
"Bayer,Pharm Div"
Medimetriks Pha
Medimetriks Pha
Bausch Health U
Rising Pharm
Perrigo Co.
Northstar Rx Ll
Greenstone LLC.
Aurobindo Pharm
Amneal Pharmace
Ranbaxy/Sun Pha
Ranbaxy Pharmac
"Micro Labs USA,"
Mckesson Packag
Major Pharmaceu
Lannett Co. Inc
Greenstone LLC.
Cosette Pharmac
Aurobindo Pharm
Actavis/Teva
AHP
Zydus Pharmaceu
Taro Pharm USA
Sandoz
Perrigo Co.
Oceanside Pharm
Encube Ethicals
Actavis/Teva
Prasco Labs
Oceanside Pharm
Actavis/Teva
Zydus Pharmaceu
Viona Pharmaceu
Taro Pharm USA
Solaris Pharma
Sandoz
Sagent Pharmace
Perrigo/Padagis
Perrigo Co.
Oceanside Pharm
Teligent Pharma
Northstar Rx Ll
Mylan Instituti
Marlex Pharm.
Greenstone LLC.*
Glenmark Pharma
Glasshouse Phar
Fougera/Sandoz*
Encube Ethicals
App/Fresenius K
Sandoz/Novaplus
Sandoz
Baxter Healthca
Baxter Healthca
Taro Pharm USA
Sandoz
Perrigo/Padagis
Perrigo Co.
Oceanside Pharm
Northstar Rx Ll
Mylan
Glenmark Pharma
Perrigo Co.
Baxter Healthca
Baxter Healthca
Baxter Healthca
Baxter Healthca
Baxter Healthca
Baxter Healthca
Baxter Healthca
Baxter Healthca
Baxter Healthca
Baxter Healthca
3M Espe Dental
Zydus Pharmaceu
West-Ward/Hikma
Upsher-Smith La
Taro Pharm USA
Sandoz
Vistapharm
Northstar Rx Ll
Mylan
"Micro Labs USA,"
Lupin Pharmaceu
Lannett Co. Inc
Camber Pharmace
Breckenridge
Bionpharma Inc.
Ascend Laborato
Amneal Pharmace
Teligent Pharma
Taro Pharm USA
Perrigo Co.
Ingenus Pharmac
Hi-Tech/Akorn C
Fougera/Sandoz
Ani Pharmaceuti
Mylan
Glenmark Pharma
Zydus Pharmaceu
"Xiromed, LLC"
Tolmar Inc.
Teligent Pharma
Taro Pharm USA
Sola Pharmaceut
Sandoz
Rising Pharm
Prasco Labs
Perrigo Co.
Northstar Rx Ll
Mylan
Perrigo/Padagis
Morton Grove Ph
"Micro Labs USA,"
Macleods Pharma
Lupin Pharmaceu
Ipg Pharmaceuti
Ingenus Pharmac
Torrent Pharmac
Hi-Tech/Akorn C
"Gsms, Inc."
Glenmark Pharma
Fougera/Sandoz
Encube Ethicals
Cosette Pharmac
Avkare
Amneal Pharmace
Alembic Pharmac
Akorn Inc.
Actavis/Teva
Galderma Labora
Prasco Labs
Medimetriks Pha
Epi Health LLC
Par Pharm.
Zydus Pharmaceu
Vgyaan Pharmace
Upsher Smith La
Taro Pharm USA
Sandoz
Rising Pharm
"Trupharma, LLC."
Northstar Rx Ll
Mylan
"Micro Labs USA,"
Marlex Pharm.
Mallinckrodt Ph
Major Pharmaceu
Lupin Pharmaceu
Lifestar Pharma
Leading Pharma
Jubilant Cadist
Amneal Pharmace
Ajanta Pharma L
AHP
Teva USA
Sun Pharmaceuti
Solco Healthcar
Sandoz
Par Pharm.
Northstar Rx Ll
"Gsms, Inc."
Alembic Pharmac
Actavis/Teva
Accord Healthca
AHP
Mylan
Mayne Pharma In
Actavis/Teva
Unichem Pharmac
"Trupharma, LLC."
Richmond Pharm
Mutual Pharm Co
Method Pharmace
Mckesson Packag
Marlex Pharm.
Major Pharmaceu
Carlsbad Tech
Bluepoint Labor
Alembic Pharmac
Actavis/Teva
AHP
Jubilant Cadist
Ingenus Pharmac
Amneal Pharmace
Ajanta Pharma L
Actavis/Teva
Solco Healthcar
Par Pharm.
Lupin Pharmaceu
Upsher-Smith La
Major Pharmaceu
Legacy Pharmace
Westminster Pha
Accord Healthca
Akron Pharma In
Torrent Pharmac
Dr.Reddy'S Lab
Sun Pharma Glob
Vensun/Strides
Sciegen Pharmac
Aurobindo Pharm
Macleods Pharma
Camber Pharmace
Teva USA
"Gsms, Inc."
Apotex Corp
AHP
Megalith Pharma
Yiling Pharmace
Taro Pharm USA
Mylan/Aurobindo
Perrigo/Padagis
West-Ward/Hikma
Roxane/West-War
Taro Pharm USA
Novitium Pharma
Fougera/Sandoz
Glenmark Pharma
"Trupharma, LLC."
Prasco Labs
Glenmark Pharma
Taro Pharm USA
Fougera/Sandoz
Northstar Rx Ll
Actavis/Teva
Mylan Instituti
Teva USA
AHP
Mylan
Sandoz
Mayne Pharma In
Major Pharmaceu
Aurobindo Pharm
Heartwood Pharm
Sun Pharmaceuti
Accord Healthca
Caraco/Sun Phar
"Gsms, Inc."
Mylan Instituti
Teva USA
Mylan
HLS Therapeutic
Bio Products La
Novartis
West-Ward/Hikma
Lannett Co. Inc
Salix Pharmaceu
Ascend Laborato
AHP
Amneal Pharmace
Zydus Pharmaceu
Teva USA
West-Ward/Hikma
Prasco Labs
Northstar Rx Ll
Par Pharm.
Mylan
"Gsms, Inc."
Dr.Reddy'S Lab
Mylan Instituti
Major Pharmaceu
Granules Pharma
Takeda Pharmace
Zydus Pharmaceu
Sun Pharmaceuti
Glenmark Pharma
Nivagen Pharmac
Bionpharma Inc.
Tris Pharma Inc
Ascend Laborato
Dr.Reddy'S Lab
Amneal Pharmace
Pharmaci/Pfizer
Amneal Pharmace
Greenstone LLC.
App/Fresenius K
Par Pharm.
Xellia Pharmace
Par Pharmaceuti
Meda/Mylan Spec
Meda/Mylan Spec
Meda/Mylan Spec
Allergan Inc.
Noven Therapeut
Boehringer Ing.
Viiv Healthcare
"Exelixis, Inc."
Simple Diagnost
Simple Diagnost
Simple Diagnost
Simple Diagnost
Simple Diagnost
Simple Diagnost
Simple Diagnost
"Sdi USA, Inc."
"Sdi USA, Inc."
"Sdi USA, Inc."
Simple Diagnost
Simple Diagnost
Simple Diagnost
"Sdi USA, Inc."
"Sdi USA, Inc."
"Sdi USA, Inc."
Simple Diagnost
Simple Diagnost
"Sdi USA, Inc."
"Sdi USA, Inc."
Slv Pharmaceuti
Slv Pharmaceuti
Gilead Sciences
Trigen Laborato
Trigen Laborato
Perrigo/Padagis
Novartis/Almati
Almatica Pharma
US Pharmaceutic
Janssen Pharm.
Allergan Inc.
Actavis/Teva
Nalpropion/Curr
Vertical Pharm
Teva Neuroscien
"Verastem, Inc."
"Almirall, LLC"
Allerg/Almirall
GSK/ Woodward P
Glaxosmithkline
GSK/ Woodward P
US Worldmeds
Amgen
Pharmaci/Pfizer
Ani Pharmaceuti
Meda/Mylan Spec
West-Ward/Hikma
Endo Pharm Inc.
Novartis
Novartis
Novartis
Novartis
Akorn Inc.
Akorn Inc.
"Genentech, Inc."
Neos Brands/Ayt
Merck Sharp & D
Organon LLC
Abbvie US LLC
Astellas Pharma*
Astrazeneca
Allergan Inc.
Allergan Inc.
Merck Sharp & D
Woodward Pharma*
Sandoz
"Micro Labs USA,"
Akorn Inc.
Rising Pharm
Wallace/Mylan
Teva USA
Ultragenyx Phar
Merck Sharp & D
Merck Sharp & D
Bausch Health U
Beiersdorf-Futu
Covidien/Kendal
Covidien/Kendal
Beiersdorf-Futu
Pfizer US Pharm
Octapharma USA
Shire/Takeda Ph
Merz
West-Ward/Hikma
Somerset Therap
Mylan Instituti
Vitruvias Thera
Fresenius Kabi
Auromedics Phar
Amer. Regent
Qualitest/Par P
Virtue Rx
Unichem Pharmac
"Trupharma, LLC."
Teva USA
Sterling-Knight
Solco Healthcar
"SA3, LLC"
Mylan
Rising Pharm
Mckesson Packag
Major Pharmaceu
"KVK-Tech, Inc."
Jubilant Cadist
Innovida Pharma
"Cipla USA, Inc."
Avpak
Avkare
Aurobindo Pharm
Amneal Pharmace
Alivio Medical
Advagen Pharma
Actavis/Teva
AHP
Teva USA
TWI Pharmaceuti
Apotex Corp
Amneal Pharmace
Alcon Laborator
Alcon Laborator
Sandoz
Akorn Inc.
Bausch Health U
Sandoz
"STI Pharma, LLC"
Roxane/West-War
Northstar Rx Ll
West-Ward/Hikma
"Cipla USA, Inc."
Ingenus Pharmac
Bluepoint Labor
Baxter/Premierp
Baxter Healthca*
Ani Pharmaceuti
Amneal Bioscien
The Chao Center
Santarus Inc/Sa
Teva USA
Teva USA
Mayne Pharma In
Mayne Pharma In
Apotex Corp
Apotex Corp
Perrigo/Padagis
Apotex Corp
Amer. Regent
AHP
Eli Lilly & Co.
Zydus Pharmaceu
Westminster Pha
Vistapharm
"Trupharma, LLC."
Strides Pharma
Rising Pharm
Quagen Pharmace
Pd-Rx Pharm
Patrin Pharma
Marlex Pharm.
Lannett Co. Inc
Ingenus Pharmac
Breckenridge
Bayshore Pharma
"Apnar Pharma, L"
Amneal Pharmace
Eli Lilly & Co.
"Afaxys, Inc."
Orphan Europe/R
Recordati Rare
Mylan
Hospira/Pfizer
Mylan Instituti
Meitheal Pharma
Hospira/Pfizer
App/Fresenius K
CSL/Saol Thera
Pfizer US Pharm
Pharmaci/Pfizer
App/Fresenius K
Sun Pharmaceuti
West-Ward/Hikma
Mylan
"Micro Labs USA,"
Aurobindo Pharm
Ascend Laborato
Accord Healthca
Astrazeneca
Durata/Allergan
Teva USA
Lannett Co. Inc
Par Pharmaceuti
Par Pharm.
Lannett Co. Inc
Amneal Pharmace
AHP
Virtus Pharmace
Taro Pharm USA
Seton Pharmaceu
Pacific/Greenst
Novitium Pharma
Nostrum Laborat
Northstar Rx Ll
Major Pharmaceu
Jacobus Pharm.
Alvogen Inc
Sanofi-Pasteur
Sanofi-Pasteur
Sanofi-Pasteur
Xellia-Premierp
Xellia Pharmace
West-Ward/Hikma
Sandoz
Sagent/Novaplus
Sagent Pharmace
Northstar Rx Ll
Mylan Instituti
Meitheal Pharma
Hospira/Pfizer
Teva Parenteral
Fresenius Kabi
Dr.Reddy'S Lab
Fresenius Kabi/
"Civica, Inc."
"Cipla USA, Inc."
Camber Pharmace
Bluepoint Labor
Be Pharmaceutic
Accord Healthca
Vyera Pharmaceu
"Xiromed, LLC"
Torrent Pharmac
Par Pharm.
Macleods Pharma
Aurobindo Pharm
Actavis/Teva
"Cipla USA, Inc."
Jubilant Cadist
Janssen Biotech
Janssen Biotech
Northstar Rx Ll
Pfizer US Pharm
Pharmaci/Pfizer
Lupin Pharmaceu
Noven Therapeut
Eisai Inc.
Ferring Ph Inc*
Northstar Rx Ll
Sun Pharma Glob
Novadoz Pharmac
Northstar Rx Ll
Dr.Reddy'S Lab
"Cipla USA, Inc."
Bluepoint Labor
Amneal Bioscien
Accord Healthca
"Xiromed, LLC"
Teva USA
Sun Pharmaceuti
Northstar Rx Ll
Glenmark Pharma
Zydus Pharmaceu
Dr.Reddy'S Lab
"Cipla USA, Inc."
Camber Pharmace
Bionpharma Inc.
Ascend Laborato
Amneal Pharmace
Alembic Pharmac
Actavis/Teva
West-Ward/Hikma
Taro Pharm USA
Hospira/Pfizer
App/Fresenius K
Par Pharmaceuti
Merck Sharp & D
Allergan Inc.
Marlex Pharm.
Epic Pharma LLC
Amneal Pharmace
AHP
Hospira/Pfizer
Hospira/Pfizer
Bausch Health U
Mylan
Rising Pharm
Rising Pharm
Abbvie US LLC
Abbvie US LLC
Abbvie US LLC
Meda/Mylan Spec
Pharmaci/Pfizer
Pharmaci/Pfizer
Pfizer/Novaplus
Pharmaci/Pfizer
Pfizer US Pharm
Pfizer US Pharm
Pharmaci/Pfizer
Pfizer/Novaplus
Royal Pharmaceu
Royal Pharmaceu
Covidien/Kendal
Royal Pharmaceu
Gilead Sciences
Novartis
Sandoz
Ingenus Pharmac
Avet Pharmaceut
Amneal Pharmace
Alembic Pharmac
Actavis/Teva
Virtus Pharmace
Sun Pharmaceuti
Lupin Pharmaceu
Dr.Reddy'S Lab
Belcher Pharmac
Avkare
Zydus Pharmaceu
Sun Pharma Glob
Apotex Corp
Amring Pharmace
Teva Parenteral
Sun Pharmaceuti*
Northstar Rx Ll*
"KVK-Tech, Inc."
Glenmark Pharma
Sagent Pharmace
Dr.Reddy'S Lab
Bluepoint Labor
Bausch Health U
Avet Pharmaceut
Athenex Pharmac
Apotex Corp
Amring Pharmace*
Actavis/Teva
AHP
Mylan
Mayne Pharma In
Leo Pharma Inc.
Zydus Pharmaceu
Viona Pharmaceu
Taro Pharm USA
Sandoz
Perrigo/Padagis
Teligent Pharma
Perrigo Co.
Northstar Rx Ll
Impax/Amneal
Glenmark Pharma
Fougera/Sandoz
Encube Ethicals
Cosette Pharmac
Cintex Services
Alembic Pharmac
Akorn Inc.
Actavis/Teva
Zydus Pharmaceu
Viona Pharmaceu
Teligent Pharma
Taro Pharm USA
Sola Pharmaceut
Perrigo/Padagis
Lupin Pharmaceu
"IGI Labs, Inc./"
Glenmark Pharma
Fougera/Sandoz
Actavis/Teva
Recordati Rare
Ranbaxy/Sun Pha
Ranbaxy Pharmac
West-Ward/Hikma
Slate Run Pharm
Lupin Pharmaceu
Greenstone LLC.
Breckenridge
Actavis/Teva
Pfizer/Viatris
Pfizer/Viatris
Levins Pharmace
Xspire Pharma
West-Ward/Hikma
"STI Pharma, LLC"
Roxane/West-War
Rising Pharm
Morton Grove Ph
Larken Labs
Fera Pharmaceut
Amneal Pharmace
Alvogen Inc
Roxane/West-War
Somerset Therap
Fresenius Kabi
Auromedics Phar
App/Fresenius K
West-Ward/Hikma
Somerset Therap
Mylan Instituti
Mylan Inst-Nova
Fresenius Kabi
"Civica, Inc."
Bausch Health U
Auromedics Phar
App/Premierpro
App/Fresenius K
Amneal Pharmace
Takeda Pharmace
Tris Pharma Inc
Sun Pharmaceuti
Rhodes Pharmace
"KVK-Tech, Inc."
Gavis/Lupin
Teva USA
Sandoz
Par Pharmaceuti
Par Pharm.
Mylan
Lannett Co. Inc
Granules Pharma
Amneal Pharmace
Wilshire Pharma
Tris Pharma Inc
Teva USA
Sunrise Pharmac
Prasco Labs
Mallinckrodt Ph
"KVK-Tech, Inc."
Aurobindo Pharm
Mayne Pharma In
Mallinckrodt Ph
Amneal Pharmace
Actavis/Teva
Amerigen/Ani Ph
Amerigen Pharma
Actavis/Teva
Sun Pharmaceuti
Sandoz
Rhodes Pharmace
Prasco Labs
Par Pharm.
Mallinckrodt Ph
Lannett Co. Inc
Global Pharm
Amneal Pharmace
Zydus Pharmaceu
Sunrise Pharmac
Sun Pharmaceuti
Sandoz
Rhodes Pharmace
Oryza Pharmaceu
Northstar Rx Ll
Mylan
Teva USA
Mallinckrodt Ph
Lannett Co. Inc
Epic Pharma LLC
Camber Pharmace
Aurobindo Pharm
Alvogen Inc
Acetris Health
B.Braun
Baxter Healthca
B.Braun
Baxter Healthca
Hospira/Icu Med
Hospira/Icu Med
Fresenius Kabi
Baxter Healthca
B.Braun
Baxter Healthca
B.Braun
Hospira/Icu Med
Fresenius Kabi
Baxter Healthca
B.Braun
Baxter Healthca
B.Braun
Baxter Healthca
B.Braun
Baxter Healthca
B.Braun
Hospira/Icu Med
Baxter Healthca
B.Braun
Hospira/Icu Med
Fresenius Kabi
Baxter Healthca
B.Braun
Hospira/Pfizer
Hospira/Icu Med
Fresenius Kabi
Baxter Healthca
B.Braun
International M
Hospira/Pfizer
Hospira/Icu Med
Baxter Healthca
B.Braun
"Biocodex, Inc"
Hillestad Pharm
Hillestad Pharm
Hillestad Pharm
Bausch Health U
Bausch Health U
Teva USA*
Roxane/West-War
Oceanside Pharm
Mylan Instituti
Mylan
Mayne Pharma In
Major Pharmaceu
Lannett Co. Inc
Hospira/Pfizer
Dash Pharmaceut
Par Pharm.
E5 Pharma
"Duchesnay USA,"
Teva USA
Greenstone LLC.
Teva USA
Mylan/Archis Ph
Ingenus Pharmac
Ina Pharmaceuti
Amici Pharmaceu
Advagen Pharma
Oceanside Pharm
Lannett Co. Inc
Par Pharm.
Northstar Rx Ll
Mylan*
Ipg Pharmaceuti
Ingenus Pharmac
"IGI Labs, Inc./"
Hi-Tech/Akorn C
"Gsms, Inc."
Glenmark Pharma
Fougera/Sandoz
Lupin Pharmaceu
Exelan Pharmace
Encube Ethicals
"Cipla USA, Inc."
Carlsbad Tech
Cambridge Thera
Bluepoint Labor
Bausch Health U
Avkare*
Apotex Corp
Amneal Pharmace
Akorn Inc.
Actavis/Teva*
Repharm LLC
Rising Pharm*
Sola Pharmaceut
Taro Pharm USA
Sandoz*
Puretek Corpora
Sircle Laborato
Perrigo/Padagis
Bluepoint Labor
Avkare
Actavis/Teva
Greenstone LLC.
Amneal Pharmace
Sandoz
Teva USA
Actavis/Teva
Mylan
Qualitest/Par P
Major Pharmaceu
West-Ward/Hikma*
Novitium Pharma
Fosun Pharma Us
Marlex Pharm.
AHP
Lannett Co. Inc
Galderma Labora
Merck Sharp & D
Innovida Pharma
Rising Pharm
Sola Pharmaceut
Taro Pharm USA
Teligent Pharma
Pfizer US Pharm
Rising Pharm
Teva USA
Heritage Pharma
Sandoz
"Cipla USA, Inc."
Mylan Instituti
Mylan
Lannett Co. Inc
Major Pharmaceu
West-Ward/Hikma*
Par Pharm.
Impax/Amneal
Amneal Pharmace
Sun Pharmaceuti
Northstar Rx Ll
Vistapharm
"Gsms, Inc."
Perrigo Co.
Oceanside Pharm
West-Ward/Hikma
Perrigo/Padagis
Exelan Pharmace
Leucadia Pharma
Apollo/Provepha
"Cipla USA, Inc."
Pfizer/Viatris
Pfizer/Viatris
Pfizer US Pharm
Pfizer/Viatris
Auxilium/Endo P
Rhodes Pharmace
Apotex Corp
Glenmark Pharma
Mylan
Mylan Instituti
Puracap Laborat
Sun Pharma Glob
Oceanside Pharm
Zydus Pharmaceu
Par Pharm.
Avkare
Sun Pharmaceuti
Sun Pharma Glob
TWI Pharmaceuti
Mckesson Packag
Actavis/Teva
AHP
Oceanside Pharm
Ingenus Pharmac
Oceanside Pharm
Accord Healthca
Teva USA
Mylan Instituti
Oceanside Pharm
Mylan
Mckesson Packag
Edenbridge Phar
App/Fresenius K
"Cipla USA, Inc."
TWI Pharmaceuti
Teva USA
Dr.Reddy'S Lab
Mylan
Camber Pharmace
Amneal Pharmace
Accord Healthca
Novartis
Novartis
Meda/Mylan Spec
Trivue Pharma
Foxland Pharmac
West-Ward/Hikma
Pharm Assoc Inc
Fresenius Kabi
Armas Pharmaceu
Mylan Instituti
Roxane/West-War
Mylan
Mallinckrodt Ph
Upsher-Smith La
Leading Pharma
Lannett Co. Inc
Greenstone LLC.
Eci Pharmaceuti
Ani Pharmaceuti
Bayshore Pharma
Sanofi-Pasteur
Sanofi-Pasteur
Merck Sharp & D
Amneal Pharmace
Rising Pharm
Teva USA
Greenstone LLC.
Alvogen Inc
Chartwell Rx Ll
West-Ward/Hikma
Teva USA
Sigmapharm Labo
Rising Pharm
Janssen Pharm.
Salix Pharmaceu
Zydus Pharmaceu
Upsher Smith La
Sandoz
Sun Pharmaceuti
Rising Pharm
